playid	id	emolabel	emolevel	tag
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.20	Verlangen	EmotioneleHandeling	bidt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.20	Verdriet	EmotioneleHandeling	bidt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.25	Wanhoop	Lichaamswerking	ach , hoe is my 't hart beklemdt !
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.25	Wanhoop	Lichaamsdeel	hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Wanhoop	Lichaamswerking	hoe wordt mijn ' bange bórst beneepen , en dus vremdt bestórmdt van tóghten , die elkander teeghenstreeven !
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Wanhoop	Emotie	bange
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Wanhoop	Lichaamsdeel	bórst
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Angst	Lichaamswerking	hoe wordt mijn ' bange bórst beneepen , en dus vremdt bestórmdt van tóghten , die elkander teeghenstreeven !
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Angst	Emotie	bange
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.26	Angst	Lichaamsdeel	bórst
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.27	Mededogen	Emotie	ghenâ
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.27	Wraakzucht	Emotie	wreeken
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.27	Mededogen	Emotie	vergheeven
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.28	Wanhoop	Lichaamswerking	fel te woên
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.28	Wanhoop	Lichaamswerking	bitterste uwer ghal , met eene ghulp , te braaken
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.28	Wanhoop	Lichaamsdeel	ghal
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.31	Mededogen	Emotie	ghenâ
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.34	Liefde	Emotie	liefde
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4787.s.34	Schaamte	Emotie	schaamen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4810.s.1	Haat	Emotie	haat
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4860.s.1	Verlangen	Emotie	begheertghe
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.2	Woede	Emotie	verwoedt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.3	Wanhoop	EmotioneleHandeling	schreeuw
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.3	Wanhoop	EmotioneleHandeling	schreeuwt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.3	Verwondering	Emotie	verbaast
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.4	Woede	Lichaamswerking	ontsteeken van ghramschap
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.4	Woede	Emotie	ghramschap
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4894.s.4	Wraakzucht	Emotie	wreeken
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4938.s.5	Woede	Lichaamswerking	raazende
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.4938.s.5	Woede	EmotioneleHandeling	yss'lijk moordtgheschreeuw
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5015.s.1	Liefde	Emotie	min
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5015.s.1	Verwondering	Emotie	verbysterdt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5055.s.1	Liefde	Emotie	kinderliefde
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5055.s.2	Blijdschap	Emotie	blijdste
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5055.s.2	Verdriet	Emotie	droeve
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5084.s.1	Blijdschap	Emotie	verrukt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5084.s.1	Liefde	Emotie	kinderliefde
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5084.s.1	Haat	Emotie	haat
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5084.s.4	Woede	Emotie	drift
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5084.s.5	Schaamte	Emotie	schaamtghe
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5098.s.1	Angst	EmotioneleHandeling	deerlijk schreeuwen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5098.s.1	Woede	Lichaamswerking	in toorn ontsteeken
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5098.s.1	Woede	Emotie	toorn
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5107.s.1	Schaamte	Emotie	schaamtghe
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5116.s.1	Liefde	Emotie	min
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5116.s.1	Liefde	Lichaamswerking	raazende van liefd
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5116.s.1	Liefde	Emotie	liefd
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5136.s.3	Wroeging	Lichaamswerking	wroeghing nijpt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5136.s.3	Wroeging	Emotie	wroeghing
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5136.s.4	Woede	Lichaamswerking	toorn
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5136.s.4	Woede	Emotie	toorn
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5160.s.1	Liefde	Emotie	zucht
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5190.s.2	Wraakzucht	Lichaamswerking	mijn , ontvlamdt tót yverigher wraak
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5190.s.2	Woede	Lichaamswerking	mijn ongheduldt , ontvlamdt tót yverigher wraak
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5190.s.2	Woede	Emotie	ongheduldt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5190.s.2	Wrevel	Lichaamswerking	ongheduldt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5190.s.2	Wrevel	Emotie	ongheduldt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5197.s.2	Verlangen	Emotie	begheerte
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5232.s.1	Angst	Emotie	vrees
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5358.s.3	Verdriet	Lichaamswerking	onverdraaghb're smart ! ) verwoedt my neêrgheploft op 't hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5358.s.3	Verdriet	Emotie	smart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5358.s.3	Verdriet	Lichaamsdeel	hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5358.s.6	Wraakzucht	Emotie	wraak
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5384.s.1	Blijdschap	Lichaamswerking	mijn hart sprong op van vreughden
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5384.s.1	Blijdschap	Lichaamsdeel	hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5384.s.1	Blijdschap	Emotie	vreughden
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5384.s.2	Liefde	Emotie	liefde
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5395.s.1	Liefde	Emotie	minne
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5395.s.1	Liefde	Lichaamswerking	dit minnevlammend hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5395.s.1	Liefde	Lichaamsdeel	hart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5395.s.1	Liefde	Emotie	liefde
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5400.s.1	Liefde	Emotie	weedermin
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5400.s.1	Liefde	Emotie	min
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5593.s.1	Angst	Lichaamswerking	yzen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5613.s.2	Woede	Lichaamswerking	wat razerny heeft u verrukt ?
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5613.s.2	Woede	Emotie	razerny
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5613.s.2	Wraakzucht	Lichaamswerking	wat razerny heeft u verrukt ?
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5613.s.2	Wraakzucht	Emotie	razerny
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5628.s.4	Wraakzucht	Lichaamswerking	de vlam hadde aanghesteeken van uwe wraakzucht
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5628.s.4	Wraakzucht	Emotie	wraakzucht
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5637.s.1	Woede	Emotie	ghramschap
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5652.s.1	Mededogen	Emotie	meedely
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5652.s.2	Liefde	Emotie	mint
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5652.s.2	Verdriet	Lichaamswerking	zo veel te scherper , nijpt uw ' pyne
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5652.s.2	Verdriet	Emotie	pyne
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5652.s.3	Verdriet	Emotie	smart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5657.s.3	Blijdschap	Emotie	vreughdt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5657.s.3	Verdriet	Emotie	smart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.2	Liefde	Emotie	liefd
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.2	Liefde	Lichaamswerking	minnevlaaghen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.2	Liefde	Emotie	minnevlaaghen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.5	Liefde	Emotie	min
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.5	Wraakzucht	Emotie	wraaklust
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.7	Wraakzucht	Emotie	wraakboogh
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5691.s.7	Wraakzucht	Emotie	lust
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5740.s.5	Walging	Emotie	ghruwt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5740.s.6	Walging	Emotie	schrikt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5740.s.7	Woede	Emotie	woedigh
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5740.s.7	Mededogen	Emotie	meededooghen
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5740.s.8	Wraakzucht	Emotie	wraak
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5760.s.2	Verdriet	Emotie	smart
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5760.s.6	Wraakzucht	Emotie	wraak
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5760.s.6	Verlangen	Emotie	lust
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5813.s.6	Woede	Emotie	ghramschap
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5813.s.8	Woede	Emotie	toorns
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5813.s.9	Angst	Lichaamswerking	mijn ' bange boezem barst byna , en woelt om lucht
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5813.s.9	Angst	Emotie	bange
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5813.s.9	Angst	Lichaamsdeel	boezem
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5867.s.1	Hoop	Emotie	hoope
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5867.s.3	Woede	Emotie	woede
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5893.s.1	Schaamte	Emotie	schaamt
meij001verl01	meij001verl01_01.TEI.2.text.body.div.div.sp.5893.s.1	Liefde	Emotie	minne
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.315.s.3	Walging	Emotie	walgt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.315.s.10	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.315.s.11	Bezorgdheid	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.315.s.11	Bezorgdheid	Emotie	zorg
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.2	Angst	Emotie	schroomen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.2	Haat	Emotie	gehaat
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.2	Woede	Lichaamswerking	verwoedheid
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.2	Angst	Emotie	vrees
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.3	Ontzag	Emotie	ontzag
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.3	Ontzag	Emotie	ontzag
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.3	Ontzag	Emotie	ontzag
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.3	Ontzag	Emotie	ontzag
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.4	Geluk	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.338.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.3	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.3	Liefde	Emotie	beminnen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.3	Achterdocht	Emotie	mistrouwen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.5	Blijdschap	Lichaamswerking	uitgelaten tieren
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.5	Blijdschap	Lichaamswerking	hart zich slechts door vreugd verkwikt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.5	Blijdschap	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.5	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.8	Ontzag	EmotioneleHandeling	buigt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.12	Haat	Emotie	haten
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.18	Trots	Emotie	trots
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.19	Haat	EmotioneleHandeling	vloekt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.387.s.19	Verlangen	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.413.s.1	Angst	Emotie	schroomen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.413.s.2	Angst	Emotie	schrik
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.413.s.2	Angst	Emotie	verschrikt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.2	Liefde	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.2	Mededogen	Emotie	barmhartig
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.3	Angst	Emotie	gevreesd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.3	Liefde	Emotie	aangebeden
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.7	Mededogen	Emotie	deerenis
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.8	Wraakzucht	Emotie	wraakzuchtig
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.443.s.8	Trouw	Emotie	trouwhartig
noms001mich01	noms001mich01_01.TEI.2.text.body.div.sp.488.s.4	Eergevoel	Emotie	eer
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.502.s.2	Mededogen	Emotie	mededoogen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.502.s.2	Verdriet	Lichaamsdeel	tranen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.502.s.2	Ontroering	Emotie	bewogen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.1	Beledigd	Emotie	belge
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.1	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.1	Blijdschap	EmotioneleHandeling	gejuich
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.1	Verdriet	EmotioneleHandeling	klagen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.1	Ongeluk	EmotioneleHandeling	klagen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.2	Geluk	Emotie	geluk
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.4	Bedruktheid	Emotie	druk
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.5	Angst	Lichaamswerking	doodschrik adren
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.5	Angst	Emotie	doodschrik
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.535.s.5	Angst	Lichaamsdeel	adren
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.1	Mededogen	Emotie	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.1	Angst	Emotie	angsten
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.1	Angst	Lichaamswerking	drukken
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.1	Overig	Emotie	koel
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.1	Verdriet	Lichaamswerking	tranenvloed
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.555.s.2	Mededogen	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.3	Wanhoop	Lichaamswerking	een ' slag die my het hart verscheurt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.3	Wanhoop	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.3	Verdriet	Lichaamswerking	een ' slag die my het hart verscheurt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.3	Verdriet	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.5	Overig	Emotie	yslykheid
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.8	Verdriet	Lichaamswerking	pyn
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.8	Verdriet	Lichaamswerking	hart doorsnyd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.568.s.8	Verdriet	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.577.s.2	Woede	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.1	Woede	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Beledigd	Emotie	gehoond
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Schaamte	Emotie	gehoond
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Beledigd	Emotie	getergd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Woede	Emotie	getergd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Woede	Emotie	woeden
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.2	Woede	Emotie	gramschap
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.3	Woede	Emotie	toorn
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.4	Haat	EmotioneleHandeling	hoonen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.605.s.5	Woede	Lichaamswerking	heete drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.643.s.1	Wanhoop	EmotioneleHandeling	smeeken
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.674.s.3	Angst	Emotie	vreezen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.674.s.6	Blijdschap	Emotie	blydschap
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.4	Toewijding	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.4	Eergevoel	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.4	Mededogen	Lichaamswerking	in 't hart spreken
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.4	Mededogen	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.5	Trouw	Emotie	trouw
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.5	Trouw	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.5	Verdriet	Emotie	droefheid
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.691.s.7	Mededogen	Emotie	mededoogen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Mededogen	Emotie	medelyden
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Mededogen	Lichaamswerking	foltring
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Geluk	Lichaamswerking	en 't streelt nochtans zyn ziel
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Geluk	Lichaamsdeel	ziel
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Verlangen	Lichaamswerking	ontvonken
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Toewijding	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.1	Mededogen	Lichaamswerking	drift
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.3	Ontroering	Lichaamsdeel	gemoed
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.4	Mededogen	Emotie	mededoogen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.6	Verdriet	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.6	Verdriet	Lichaamswerking	hart doorsnyd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.7	Verdriet	Lichaamswerking	storten dezer tranen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.7	Verdriet	Lichaamsdeel	tranen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.7	Mededogen	Lichaamswerking	storten dezer tranen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.707.s.7	Mededogen	Lichaamsdeel	tranen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.732.s.9	Verdriet	Lichaamswerking	tranenvloed
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.732.s.12	Verlangen	Lichaamswerking	myn hart trekt
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.732.s.12	Verlangen	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.732.s.13	Hoop	Emotie	hoop
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.738.s.2	Ontroering	Lichaamswerking	hart bewegen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.738.s.2	Ontroering	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.738.s.2	Mededogen	Lichaamswerking	hart bewegen
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.738.s.2	Mededogen	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.738.s.2	Wanhoop	EmotioneleHandeling	smeeken
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.774.s.4	Blijdschap	Emotie	vreugd
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.774.s.4	Angst	Lichaamsdeel	gemoed
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.801.s.4	Verdriet	Lichaamswerking	zuchten
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.814.s.2	Hoop	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.814.s.2	Hoop	Emotie	hoop
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.814.s.2	Angst	Lichaamsdeel	hart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.814.s.2	Angst	Emotie	doodsangst
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.814.s.2	Verdriet	Emotie	smart
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.832.s.2	Hoop	Emotie	hoop
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.832.s.3	Hoop	Emotie	hoop
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.832.s.3	Hoop	Lichaamsdeel	ziel
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.838.s.3	Verdriet	Lichaamswerking	weent
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.856.s.1	Hoop	Emotie	hoop
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.856.s.1	Hoop	Lichaamsdeel	gedachten
noms001mich01	noms001mich01_01.TEI.2.text.body.div.div.sp.856.s.1	Angst	Emotie	vrees
